County Name,Minority,Total,white,black,hispanic,american_indian,asian,pacific_Islander,other,two_or_more
3895,5381,76429,71048,393,1680,587,1319,9,593,800
3896,5381,76429,71048,393,1680,587,1319,9,593,800
3897,5381,76429,71048,393,1680,587,1319,9,593,800
3898,5381,76429,71048,393,1680,587,1319,9,593,800
3899,5381,76429,71048,393,1680,587,1319,9,593,800
3900,5381,76429,71048,393,1680,587,1319,9,593,800
3901,5381,76429,71048,393,1680,587,1319,9,593,800
3902,5381,76429,71048,393,1680,587,1319,9,593,800
3903,5381,76429,71048,393,1680,587,1319,9,593,800
3904,5381,76429,71048,393,1680,587,1319,9,593,800
3905,5381,76429,71048,393,1680,587,1319,9,593,800
3906,5381,76429,71048,393,1680,587,1319,9,593,800
3907,5381,76429,71048,393,1680,587,1319,9,593,800
3908,5381,76429,71048,393,1680,587,1319,9,593,800
3909,5381,76429,71048,393,1680,587,1319,9,593,800
3910,5381,76429,71048,393,1680,587,1319,9,593,800
3911,5381,76429,71048,393,1680,587,1319,9,593,800
3912,5381,76429,71048,393,1680,587,1319,9,593,800
3913,5381,76429,71048,393,1680,587,1319,9,593,800
3914,5381,76429,71048,393,1680,587,1319,9,593,800
3915,5381,76429,71048,393,1680,587,1319,9,593,800
3916,5381,76429,71048,393,1680,587,1319,9,593,800
3917,5381,76429,71048,393,1680,587,1319,9,593,800
3918,5381,76429,71048,393,1680,587,1319,9,593,800
3919,5381,76429,71048,393,1680,587,1319,9,593,800
3920,5381,76429,71048,393,1680,587,1319,9,593,800
3921,5381,76429,71048,393,1680,587,1319,9,593,800
3922,5381,76429,71048,393,1680,587,1319,9,593,800
3923,5381,76429,71048,393,1680,587,1319,9,593,800
3924,5381,76429,71048,393,1680,587,1319,9,593,800
3925,5381,76429,71048,393,1680,587,1319,9,593,800
3926,5381,76429,71048,393,1680,587,1319,9,593,800
3927,5381,76429,71048,393,1680,587,1319,9,593,800
3928,5381,76429,71048,393,1680,587,1319,9,593,800
3929,5381,76429,71048,393,1680,587,1319,9,593,800
3930,5381,76429,71048,393,1680,587,1319,9,593,800
3931,5381,76429,71048,393,1680,587,1319,9,593,800
3932,5381,76429,71048,393,1680,587,1319,9,593,800
3933,5381,76429,71048,393,1680,587,1319,9,593,800
3934,5381,76429,71048,393,1680,587,1319,9,593,800
3935,5381,76429,71048,393,1680,587,1319,9,593,800
3936,5381,76429,71048,393,1680,587,1319,9,593,800
3937,5381,76429,71048,393,1680,587,1319,9,593,800
3938,5381,76429,71048,393,1680,587,1319,9,593,800
3939,5381,76429,71048,393,1680,587,1319,9,593,800
3940,5381,76429,71048,393,1680,587,1319,9,593,800
3941,5381,76429,71048,393,1680,587,1319,9,593,800
3942,5381,76429,71048,393,1680,587,1319,9,593,800
3943,5381,76429,71048,393,1680,587,1319,9,593,800
3944,5381,76429,71048,393,1680,587,1319,9,593,800
3945,5381,76429,71048,393,1680,587,1319,9,593,800
3946,5381,76429,71048,393,1680,587,1319,9,593,800
3947,5381,76429,71048,393,1680,587,1319,9,593,800
3948,5381,76429,71048,393,1680,587,1319,9,593,800
3949,5381,76429,71048,393,1680,587,1319,9,593,800
3950,5381,76429,71048,393,1680,587,1319,9,593,800
3951,5381,76429,71048,393,1680,587,1319,9,593,800
3952,5381,76429,71048,393,1680,587,1319,9,593,800
3953,5381,76429,71048,393,1680,587,1319,9,593,800
3954,5381,76429,71048,393,1680,587,1319,9,593,800
3955,5381,76429,71048,393,1680,587,1319,9,593,800
3956,5381,76429,71048,393,1680,587,1319,9,593,800
3957,5381,76429,71048,393,1680,587,1319,9,593,800
3958,5381,76429,71048,393,1680,587,1319,9,593,800
3959,5381,76429,71048,393,1680,587,1319,9,593,800
3960,5381,76429,71048,393,1680,587,1319,9,593,800
3961,5381,76429,71048,393,1680,587,1319,9,593,800
3962,5381,76429,71048,393,1680,587,1319,9,593,800
3963,5381,76429,71048,393,1680,587,1319,9,593,800
3964,5381,76429,71048,393,1680,587,1319,9,593,800
3965,5381,76429,71048,393,1680,587,1319,9,593,800
3966,5381,76429,71048,393,1680,587,1319,9,593,800
3967,5381,76429,71048,393,1680,587,1319,9,593,800
3968,5381,76429,71048,393,1680,587,1319,9,593,800
3969,5381,76429,71048,393,1680,587,1319,9,593,800
3970,5381,76429,71048,393,1680,587,1319,9,593,800
3971,5381,76429,71048,393,1680,587,1319,9,593,800
3972,5381,76429,71048,393,1680,587,1319,9,593,800
3973,5381,76429,71048,393,1680,587,1319,9,593,800
3974,5381,76429,71048,393,1680,587,1319,9,593,800
3975,5381,76429,71048,393,1680,587,1319,9,593,800
3976,5381,76429,71048,393,1680,587,1319,9,593,800
3977,5381,76429,71048,393,1680,587,1319,9,593,800
3978,5381,76429,71048,393,1680,587,1319,9,593,800
3979,5381,76429,71048,393,1680,587,1319,9,593,800
3980,5381,76429,71048,393,1680,587,1319,9,593,800
3981,5381,76429,71048,393,1680,587,1319,9,593,800
3982,5381,76429,71048,393,1680,587,1319,9,593,800
3983,5381,76429,71048,393,1680,587,1319,9,593,800
3984,5381,76429,71048,393,1680,587,1319,9,593,800
3985,5381,76429,71048,393,1680,587,1319,9,593,800
3986,5381,76429,71048,393,1680,587,1319,9,593,800
3987,5381,76429,71048,393,1680,587,1319,9,593,800
3988,5381,76429,71048,393,1680,587,1319,9,593,800
3989,5381,76429,71048,393,1680,587,1319,9,593,800
3990,5381,76429,71048,393,1680,587,1319,9,593,800
3991,5381,76429,71048,393,1680,587,1319,9,593,800
3992,5381,76429,71048,393,1680,587,1319,9,593,800
3993,5381,76429,71048,393,1680,587,1319,9,593,800
3994,5381,76429,71048,393,1680,587,1319,9,593,800
3995,5381,76429,71048,393,1680,587,1319,9,593,800
3996,5381,76429,71048,393,1680,587,1319,9,593,800
3997,5381,76429,71048,393,1680,587,1319,9,593,800
3998,5381,76429,71048,393,1680,587,1319,9,593,800
3999,5381,76429,71048,393,1680,587,1319,9,593,800
4000,5381,76429,71048,393,1680,587,1319,9,593,800
4001,5381,76429,71048,393,1680,587,1319,9,593,800
4002,5381,76429,71048,393,1680,587,1319,9,593,800
4003,5381,76429,71048,393,1680,587,1319,9,593,800
4004,5381,76429,71048,393,1680,587,1319,9,593,800
4005,5381,76429,71048,393,1680,587,1319,9,593,800
4006,5381,76429,71048,393,1680,587,1319,9,593,800
4007,5381,76429,71048,393,1680,587,1319,9,593,800
4008,5381,76429,71048,393,1680,587,1319,9,593,800
4009,5381,76429,71048,393,1680,587,1319,9,593,800
4010,5381,76429,71048,393,1680,587,1319,9,593,800
4011,5381,76429,71048,393,1680,587,1319,9,593,800
4012,5381,76429,71048,393,1680,587,1319,9,593,800
4013,5381,76429,71048,393,1680,587,1319,9,593,800
4014,5381,76429,71048,393,1680,587,1319,9,593,800
4015,5381,76429,71048,393,1680,587,1319,9,593,800
4016,5381,76429,71048,393,1680,587,1319,9,593,800
4017,5381,76429,71048,393,1680,587,1319,9,593,800
4018,5381,76429,71048,393,1680,587,1319,9,593,800
4019,5381,76429,71048,393,1680,587,1319,9,593,800
4020,5381,76429,71048,393,1680,587,1319,9,593,800
4021,5381,76429,71048,393,1680,587,1319,9,593,800
4022,5381,76429,71048,393,1680,587,1319,9,593,800
4023,5381,76429,71048,393,1680,587,1319,9,593,800
4024,5381,76429,71048,393,1680,587,1319,9,593,800
4025,5381,76429,71048,393,1680,587,1319,9,593,800
4026,5381,76429,71048,393,1680,587,1319,9,593,800
4027,5381,76429,71048,393,1680,587,1319,9,593,800
4028,5381,76429,71048,393,1680,587,1319,9,593,800
4029,5381,76429,71048,393,1680,587,1319,9,593,800
4030,5381,76429,71048,393,1680,587,1319,9,593,800
4031,5381,76429,71048,393,1680,587,1319,9,593,800
4032,5381,76429,71048,393,1680,587,1319,9,593,800
4033,5381,76429,71048,393,1680,587,1319,9,593,800
4034,5381,76429,71048,393,1680,587,1319,9,593,800
4035,5381,76429,71048,393,1680,587,1319,9,593,800
4036,5381,76429,71048,393,1680,587,1319,9,593,800
4037,5381,76429,71048,393,1680,587,1319,9,593,800
4038,5381,76429,71048,393,1680,587,1319,9,593,800
4039,5381,76429,71048,393,1680,587,1319,9,593,800
4040,5381,76429,71048,393,1680,587,1319,9,593,800
4041,5381,76429,71048,393,1680,587,1319,9,593,800
4042,5381,76429,71048,393,1680,587,1319,9,593,800
4043,5381,76429,71048,393,1680,587,1319,9,593,800
4044,5381,76429,71048,393,1680,587,1319,9,593,800
4045,5381,76429,71048,393,1680,587,1319,9,593,800
4046,5381,76429,71048,393,1680,587,1319,9,593,800
4047,5381,76429,71048,393,1680,587,1319,9,593,800
4048,5381,76429,71048,393,1680,587,1319,9,593,800
4049,5381,76429,71048,393,1680,587,1319,9,593,800
4050,5381,76429,71048,393,1680,587,1319,9,593,800
4051,5381,76429,71048,393,1680,587,1319,9,593,800
4052,5381,76429,71048,393,1680,587,1319,9,593,800
4053,5381,76429,71048,393,1680,587,1319,9,593,800
4054,5381,76429,71048,393,1680,587,1319,9,593,800
4055,5381,76429,71048,393,1680,587,1319,9,593,800
4056,5381,76429,71048,393,1680,587,1319,9,593,800
4057,5381,76429,71048,393,1680,587,1319,9,593,800
4058,5381,76429,71048,393,1680,587,1319,9,593,800
4059,5381,76429,71048,393,1680,587,1319,9,593,800
4060,5381,76429,71048,393,1680,587,1319,9,593,800
4061,5381,76429,71048,393,1680,587,1319,9,593,800
4062,5381,76429,71048,393,1680,587,1319,9,593,800
4063,5381,76429,71048,393,1680,587,1319,9,593,800
4064,5381,76429,71048,393,1680,587,1319,9,593,800
4065,5381,76429,71048,393,1680,587,1319,9,593,800
4066,5381,76429,71048,393,1680,587,1319,9,593,800
4067,5381,76429,71048,393,1680,587,1319,9,593,800
4068,5381,76429,71048,393,1680,587,1319,9,593,800
4069,5381,76429,71048,393,1680,587,1319,9,593,800
4070,5381,76429,71048,393,1680,587,1319,9,593,800
4071,5381,76429,71048,393,1680,587,1319,9,593,800
4072,5381,76429,71048,393,1680,587,1319,9,593,800
4073,5381,76429,71048,393,1680,587,1319,9,593,800
4074,5381,76429,71048,393,1680,587,1319,9,593,800
4075,5381,76429,71048,393,1680,587,1319,9,593,800
4076,5381,76429,71048,393,1680,587,1319,9,593,800
4077,5381,76429,71048,393,1680,587,1319,9,593,800
4078,5381,76429,71048,393,1680,587,1319,9,593,800
4079,5381,76429,71048,393,1680,587,1319,9,593,800
4080,5381,76429,71048,393,1680,587,1319,9,593,800
4081,5381,76429,71048,393,1680,587,1319,9,593,800
4082,5381,76429,71048,393,1680,587,1319,9,593,800
4083,5381,76429,71048,393,1680,587,1319,9,593,800
4084,5381,76429,71048,393,1680,587,1319,9,593,800
4085,5381,76429,71048,393,1680,587,1319,9,593,800
4086,5381,76429,71048,393,1680,587,1319,9,593,800
4087,5381,76429,71048,393,1680,587,1319,9,593,800
4088,5381,76429,71048,393,1680,587,1319,9,593,800
4089,5381,76429,71048,393,1680,587,1319,9,593,800
4090,5381,76429,71048,393,1680,587,1319,9,593,800
4091,5381,76429,71048,393,1680,587,1319,9,593,800
4092,5381,76429,71048,393,1680,587,1319,9,593,800
4093,5381,76429,71048,393,1680,587,1319,9,593,800
4094,5381,76429,71048,393,1680,587,1319,9,593,800
4095,5381,76429,71048,393,1680,587,1319,9,593,800
4096,5381,76429,71048,393,1680,587,1319,9,593,800
4097,5381,76429,71048,393,1680,587,1319,9,593,800
4098,5381,76429,71048,393,1680,587,1319,9,593,800
4099,5381,76429,71048,393,1680,587,1319,9,593,800
4100,5381,76429,71048,393,1680,587,1319,9,593,800
4101,5381,76429,71048,393,1680,587,1319,9,593,800
4102,5381,76429,71048,393,1680,587,1319,9,593,800
4103,5381,76429,71048,393,1680,587,1319,9,593,800
4104,5381,76429,71048,393,1680,587,1319,9,593,800
4105,5381,76429,71048,393,1680,587,1319,9,593,800
4106,5381,76429,71048,393,1680,587,1319,9,593,800
4107,5381,76429,71048,393,1680,587,1319,9,593,800
4108,5381,76429,71048,393,1680,587,1319,9,593,800
4109,5381,76429,71048,393,1680,587,1319,9,593,800
4110,5381,76429,71048,393,1680,587,1319,9,593,800
4111,5381,76429,71048,393,1680,587,1319,9,593,800
4112,5381,76429,71048,393,1680,587,1319,9,593,800
4113,5381,76429,71048,393,1680,587,1319,9,593,800
4114,5381,76429,71048,393,1680,587,1319,9,593,800
4115,5381,76429,71048,393,1680,587,1319,9,593,800
4116,5381,76429,71048,393,1680,587,1319,9,593,800
4117,5381,76429,71048,393,1680,587,1319,9,593,800
4118,5381,76429,71048,393,1680,587,1319,9,593,800
4119,5381,76429,71048,393,1680,587,1319,9,593,800
4120,5381,76429,71048,393,1680,587,1319,9,593,800
4121,5381,76429,71048,393,1680,587,1319,9,593,800
4122,5381,76429,71048,393,1680,587,1319,9,593,800
4123,5381,76429,71048,393,1680,587,1319,9,593,800
4124,5381,76429,71048,393,1680,587,1319,9,593,800
4125,5381,76429,71048,393,1680,587,1319,9,593,800
4126,5381,76429,71048,393,1680,587,1319,9,593,800
4127,5381,76429,71048,393,1680,587,1319,9,593,800
4128,5381,76429,71048,393,1680,587,1319,9,593,800
4129,5381,76429,71048,393,1680,587,1319,9,593,800
4130,5381,76429,71048,393,1680,587,1319,9,593,800
4131,5381,76429,71048,393,1680,587,1319,9,593,800
4132,5381,76429,71048,393,1680,587,1319,9,593,800
4133,5381,76429,71048,393,1680,587,1319,9,593,800
4134,5381,76429,71048,393,1680,587,1319,9,593,800
4135,5381,76429,71048,393,1680,587,1319,9,593,800
4136,5381,76429,71048,393,1680,587,1319,9,593,800
4137,5381,76429,71048,393,1680,587,1319,9,593,800
4138,5381,76429,71048,393,1680,587,1319,9,593,800
4139,5381,76429,71048,393,1680,587,1319,9,593,800
4140,5381,76429,71048,393,1680,587,1319,9,593,800
4141,5381,76429,71048,393,1680,587,1319,9,593,800
4142,5381,76429,71048,393,1680,587,1319,9,593,800
4143,5381,76429,71048,393,1680,587,1319,9,593,800
4144,5381,76429,71048,393,1680,587,1319,9,593,800
4145,5381,76429,71048,393,1680,587,1319,9,593,800
4146,5381,76429,71048,393,1680,587,1319,9,593,800
4147,5381,76429,71048,393,1680,587,1319,9,593,800
4148,5381,76429,71048,393,1680,587,1319,9,593,800
4149,5381,76429,71048,393,1680,587,1319,9,593,800
4150,5381,76429,71048,393,1680,587,1319,9,593,800
4151,5381,76429,71048,393,1680,587,1319,9,593,800
4152,5381,76429,71048,393,1680,587,1319,9,593,800
4153,5381,76429,71048,393,1680,587,1319,9,593,800
4154,5381,76429,71048,393,1680,587,1319,9,593,800
4155,5381,76429,71048,393,1680,587,1319,9,593,800
4156,5381,76429,71048,393,1680,587,1319,9,593,800
4157,5381,76429,71048,393,1680,587,1319,9,593,800
4158,5381,76429,71048,393,1680,587,1319,9,593,800
4159,5381,76429,71048,393,1680,587,1319,9,593,800
4160,5381,76429,71048,393,1680,587,1319,9,593,800
4161,5381,76429,71048,393,1680,587,1319,9,593,800
4162,5381,76429,71048,393,1680,587,1319,9,593,800
4163,5381,76429,71048,393,1680,587,1319,9,593,800
4164,5381,76429,71048,393,1680,587,1319,9,593,800
4165,5381,76429,71048,393,1680,587,1319,9,593,800
4166,5381,76429,71048,393,1680,587,1319,9,593,800
4167,5381,76429,71048,393,1680,587,1319,9,593,800
4168,5381,76429,71048,393,1680,587,1319,9,593,800
4169,5381,76429,71048,393,1680,587,1319,9,593,800
4170,5381,76429,71048,393,1680,587,1319,9,593,800
4171,5381,76429,71048,393,1680,587,1319,9,593,800
4172,5381,76429,71048,393,1680,587,1319,9,593,800
4173,5381,76429,71048,393,1680,587,1319,9,593,800
4174,5381,76429,71048,393,1680,587,1319,9,593,800
4175,5381,76429,71048,393,1680,587,1319,9,593,800
4176,5381,76429,71048,393,1680,587,1319,9,593,800
4177,5381,76429,71048,393,1680,587,1319,9,593,800
4178,5381,76429,71048,393,1680,587,1319,9,593,800
4179,5381,76429,71048,393,1680,587,1319,9,593,800
4180,5381,76429,71048,393,1680,587,1319,9,593,800
4181,5381,76429,71048,393,1680,587,1319,9,593,800
4182,5381,76429,71048,393,1680,587,1319,9,593,800
4183,5381,76429,71048,393,1680,587,1319,9,593,800
4184,5381,76429,71048,393,1680,587,1319,9,593,800
4185,5381,76429,71048,393,1680,587,1319,9,593,800
4186,5381,76429,71048,393,1680,587,1319,9,593,800
4187,5381,76429,71048,393,1680,587,1319,9,593,800
4188,5381,76429,71048,393,1680,587,1319,9,593,800
4189,5381,76429,71048,393,1680,587,1319,9,593,800
4190,5381,76429,71048,393,1680,587,1319,9,593,800
4191,5381,76429,71048,393,1680,587,1319,9,593,800
4192,5381,76429,71048,393,1680,587,1319,9,593,800
4193,5381,76429,71048,393,1680,587,1319,9,593,800
4194,5381,76429,71048,393,1680,587,1319,9,593,800
4195,5381,76429,71048,393,1680,587,1319,9,593,800
4196,5381,76429,71048,393,1680,587,1319,9,593,800
4197,5381,76429,71048,393,1680,587,1319,9,593,800
4198,5381,76429,71048,393,1680,587,1319,9,593,800
4199,5381,76429,71048,393,1680,587,1319,9,593,800
4200,5381,76429,71048,393,1680,587,1319,9,593,800
4201,5381,76429,71048,393,1680,587,1319,9,593,800
4202,5381,76429,71048,393,1680,587,1319,9,593,800
4203,5381,76429,71048,393,1680,587,1319,9,593,800
4204,5381,76429,71048,393,1680,587,1319,9,593,800
4205,5381,76429,71048,393,1680,587,1319,9,593,800
4206,5381,76429,71048,393,1680,587,1319,9,593,800
4207,5381,76429,71048,393,1680,587,1319,9,593,800
4208,5381,76429,71048,393,1680,587,1319,9,593,800
4209,5381,76429,71048,393,1680,587,1319,9,593,800
4210,5381,76429,71048,393,1680,587,1319,9,593,800
4211,5381,76429,71048,393,1680,587,1319,9,593,800
4212,5381,76429,71048,393,1680,587,1319,9,593,800
4213,5381,76429,71048,393,1680,587,1319,9,593,800
4214,5381,76429,71048,393,1680,587,1319,9,593,800
4215,5381,76429,71048,393,1680,587,1319,9,593,800
4216,5381,76429,71048,393,1680,587,1319,9,593,800
4217,5381,76429,71048,393,1680,587,1319,9,593,800
4218,5381,76429,71048,393,1680,587,1319,9,593,800
4219,5381,76429,71048,393,1680,587,1319,9,593,800
4220,5381,76429,71048,393,1680,587,1319,9,593,800
4221,5381,76429,71048,393,1680,587,1319,9,593,800
4222,5381,76429,71048,393,1680,587,1319,9,593,800
4223,5381,76429,71048,393,1680,587,1319,9,593,800
4224,5381,76429,71048,393,1680,587,1319,9,593,800
4225,5381,76429,71048,393,1680,587,1319,9,593,800
4226,5381,76429,71048,393,1680,587,1319,9,593,800
4227,5381,76429,71048,393,1680,587,1319,9,593,800
4228,5381,76429,71048,393,1680,587,1319,9,593,800
4229,5381,76429,71048,393,1680,587,1319,9,593,800
4230,5381,76429,71048,393,1680,587,1319,9,593,800
4231,5381,76429,71048,393,1680,587,1319,9,593,800
4232,5381,76429,71048,393,1680,587,1319,9,593,800
4233,5381,76429,71048,393,1680,587,1319,9,593,800
4234,5381,76429,71048,393,1680,587,1319,9,593,800
4235,5381,76429,71048,393,1680,587,1319,9,593,800
4236,5381,76429,71048,393,1680,587,1319,9,593,800
4237,5381,76429,71048,393,1680,587,1319,9,593,800
4238,5381,76429,71048,393,1680,587,1319,9,593,800
4239,5381,76429,71048,393,1680,587,1319,9,593,800
4240,5381,76429,71048,393,1680,587,1319,9,593,800
4241,5381,76429,71048,393,1680,587,1319,9,593,800
4242,5381,76429,71048,393,1680,587,1319,9,593,800
4243,5381,76429,71048,393,1680,587,1319,9,593,800
4244,5381,76429,71048,393,1680,587,1319,9,593,800
4245,5381,76429,71048,393,1680,587,1319,9,593,800
4246,5381,76429,71048,393,1680,587,1319,9,593,800
4247,5381,76429,71048,393,1680,587,1319,9,593,800
4248,5381,76429,71048,393,1680,587,1319,9,593,800
4249,5381,76429,71048,393,1680,587,1319,9,593,800
4250,5381,76429,71048,393,1680,587,1319,9,593,800
4251,5381,76429,71048,393,1680,587,1319,9,593,800
4252,5381,76429,71048,393,1680,587,1319,9,593,800
4253,5381,76429,71048,393,1680,587,1319,9,593,800
4254,5381,76429,71048,393,1680,587,1319,9,593,800
4255,5381,76429,71048,393,1680,587,1319,9,593,800
4256,5381,76429,71048,393,1680,587,1319,9,593,800
4257,5381,76429,71048,393,1680,587,1319,9,593,800
4258,5381,76429,71048,393,1680,587,1319,9,593,800
4259,5381,76429,71048,393,1680,587,1319,9,593,800
4260,5381,76429,71048,393,1680,587,1319,9,593,800
4261,5381,76429,71048,393,1680,587,1319,9,593,800
4262,5381,76429,71048,393,1680,587,1319,9,593,800
4263,5381,76429,71048,393,1680,587,1319,9,593,800
4264,5381,76429,71048,393,1680,587,1319,9,593,800
4265,5381,76429,71048,393,1680,587,1319,9,593,800
4266,5381,76429,71048,393,1680,587,1319,9,593,800
4267,5381,76429,71048,393,1680,587,1319,9,593,800
4268,5381,76429,71048,393,1680,587,1319,9,593,800
4269,5381,76429,71048,393,1680,587,1319,9,593,800
4270,5381,76429,71048,393,1680,587,1319,9,593,800
4271,5381,76429,71048,393,1680,587,1319,9,593,800
4272,5381,76429,71048,393,1680,587,1319,9,593,800
4273,5381,76429,71048,393,1680,587,1319,9,593,800
4274,5381,76429,71048,393,1680,587,1319,9,593,800
4275,5381,76429,71048,393,1680,587,1319,9,593,800
4276,5381,76429,71048,393,1680,587,1319,9,593,800
4277,5381,76429,71048,393,1680,587,1319,9,593,800
4278,5381,76429,71048,393,1680,587,1319,9,593,800
4279,5381,76429,71048,393,1680,587,1319,9,593,800
4280,5381,76429,71048,393,1680,587,1319,9,593,800
4281,5381,76429,71048,393,1680,587,1319,9,593,800
4282,5381,76429,71048,393,1680,587,1319,9,593,800
4283,5381,76429,71048,393,1680,587,1319,9,593,800
4284,5381,76429,71048,393,1680,587,1319,9,593,800
4285,5381,76429,71048,393,1680,587,1319,9,593,800
4286,5381,76429,71048,393,1680,587,1319,9,593,800
4287,5381,76429,71048,393,1680,587,1319,9,593,800
4288,5381,76429,71048,393,1680,587,1319,9,593,800
4289,5381,76429,71048,393,1680,587,1319,9,593,800
4290,5381,76429,71048,393,1680,587,1319,9,593,800
4291,5381,76429,71048,393,1680,587,1319,9,593,800
4292,5381,76429,71048,393,1680,587,1319,9,593,800
4293,5381,76429,71048,393,1680,587,1319,9,593,800
4294,5381,76429,71048,393,1680,587,1319,9,593,800
4295,5381,76429,71048,393,1680,587,1319,9,593,800
4296,5381,76429,71048,393,1680,587,1319,9,593,800
