County Name,Democrat,Total,democrat,republican
2719,29043,76429,29043,43564
2720,29043,76429,29043,43564
2721,29043,76429,29043,43564
2722,29043,76429,29043,43564
2723,29043,76429,29043,43564
2724,29043,76429,29043,43564
2725,29043,76429,29043,43564
2726,29043,76429,29043,43564
2727,29043,76429,29043,43564
2728,29043,76429,29043,43564
2729,29043,76429,29043,43564
2730,29043,76429,29043,43564
2731,29043,76429,29043,43564
2732,29043,76429,29043,43564
2733,29043,76429,29043,43564
2734,29043,76429,29043,43564
2735,29043,76429,29043,43564
2736,29043,76429,29043,43564
2737,29043,76429,29043,43564
2738,29043,76429,29043,43564
2739,29043,76429,29043,43564
2740,29043,76429,29043,43564
2741,29043,76429,29043,43564
2742,29043,76429,29043,43564
2743,29043,76429,29043,43564
2744,29043,76429,29043,43564
2745,29043,76429,29043,43564
2746,29043,76429,29043,43564
2747,29043,76429,29043,43564
2748,29043,76429,29043,43564
2749,29043,76429,29043,43564
2750,29043,76429,29043,43564
2751,29043,76429,29043,43564
2752,29043,76429,29043,43564
2753,29043,76429,29043,43564
2754,29043,76429,29043,43564
2755,29043,76429,29043,43564
2756,29043,76429,29043,43564
2757,29043,76429,29043,43564
2758,29043,76429,29043,43564
2759,29043,76429,29043,43564
2760,29043,76429,29043,43564
2761,29043,76429,29043,43564
2762,29043,76429,29043,43564
2763,29043,76429,29043,43564
2764,29043,76429,29043,43564
2765,29043,76429,29043,43564
2766,29043,76429,29043,43564
2767,29043,76429,29043,43564
2768,29043,76429,29043,43564
2769,29043,76429,29043,43564
2770,29043,76429,29043,43564
2771,29043,76429,29043,43564
2772,29043,76429,29043,43564
2773,29043,76429,29043,43564
2774,29043,76429,29043,43564
2775,29043,76429,29043,43564
2776,29043,76429,29043,43564
2777,29043,76429,29043,43564
2778,29043,76429,29043,43564
2779,29043,76429,29043,43564
2780,29043,76429,29043,43564
2781,29043,76429,29043,43564
2782,29043,76429,29043,43564
2783,29043,76429,29043,43564
2784,29043,76429,29043,43564
2785,29043,76429,29043,43564
2786,29043,76429,29043,43564
2787,29043,76429,29043,43564
2788,29043,76429,29043,43564
2789,29043,76429,29043,43564
2790,29043,76429,29043,43564
2791,29043,76429,29043,43564
2792,29043,76429,29043,43564
2793,29043,76429,29043,43564
2794,29043,76429,29043,43564
2795,29043,76429,29043,43564
2796,29043,76429,29043,43564
2797,29043,76429,29043,43564
2798,29043,76429,29043,43564
2799,29043,76429,29043,43564
2800,29043,76429,29043,43564
2801,29043,76429,29043,43564
2802,29043,76429,29043,43564
2803,29043,76429,29043,43564
2804,29043,76429,29043,43564
2805,29043,76429,29043,43564
2806,29043,76429,29043,43564
2807,29043,76429,29043,43564
2808,29043,76429,29043,43564
2809,29043,76429,29043,43564
2810,29043,76429,29043,43564
2811,29043,76429,29043,43564
2812,29043,76429,29043,43564
2813,29043,76429,29043,43564
2814,29043,76429,29043,43564
2815,29043,76429,29043,43564
2816,29043,76429,29043,43564
2817,29043,76429,29043,43564
2818,29043,76429,29043,43564
2819,29043,76429,29043,43564
2820,29043,76429,29043,43564
2821,29043,76429,29043,43564
2822,29043,76429,29043,43564
2823,29043,76429,29043,43564
2824,29043,76429,29043,43564
2825,29043,76429,29043,43564
2826,29043,76429,29043,43564
2827,29043,76429,29043,43564
2828,29043,76429,29043,43564
2829,29043,76429,29043,43564
2830,29043,76429,29043,43564
2831,29043,76429,29043,43564
2832,29043,76429,29043,43564
2833,29043,76429,29043,43564
2834,29043,76429,29043,43564
2835,29043,76429,29043,43564
2836,29043,76429,29043,43564
2837,29043,76429,29043,43564
2838,29043,76429,29043,43564
2839,29043,76429,29043,43564
2840,29043,76429,29043,43564
2841,29043,76429,29043,43564
2842,29043,76429,29043,43564
2843,29043,76429,29043,43564
2844,29043,76429,29043,43564
2845,29043,76429,29043,43564
2846,29043,76429,29043,43564
2847,29043,76429,29043,43564
2848,29043,76429,29043,43564
2849,29043,76429,29043,43564
2850,29043,76429,29043,43564
2851,29043,76429,29043,43564
2852,29043,76429,29043,43564
2853,29043,76429,29043,43564
2854,29043,76429,29043,43564
2855,29043,76429,29043,43564
2856,29043,76429,29043,43564
2857,29043,76429,29043,43564
2858,29043,76429,29043,43564
2859,29043,76429,29043,43564
2860,29043,76429,29043,43564
2861,29043,76429,29043,43564
2862,29043,76429,29043,43564
2863,29043,76429,29043,43564
2864,29043,76429,29043,43564
2865,29043,76429,29043,43564
2866,29043,76429,29043,43564
2867,29043,76429,29043,43564
2868,29043,76429,29043,43564
2869,29043,76429,29043,43564
2870,29043,76429,29043,43564
2871,29043,76429,29043,43564
2872,29043,76429,29043,43564
2873,29043,76429,29043,43564
2874,29043,76429,29043,43564
2875,29043,76429,29043,43564
2876,29043,76429,29043,43564
2877,29043,76429,29043,43564
2878,29043,76429,29043,43564
2879,29043,76429,29043,43564
2880,29043,76429,29043,43564
2881,29043,76429,29043,43564
2882,29043,76429,29043,43564
2883,29043,76429,29043,43564
2884,29043,76429,29043,43564
2885,29043,76429,29043,43564
2886,29043,76429,29043,43564
2887,29043,76429,29043,43564
2888,29043,76429,29043,43564
2889,29043,76429,29043,43564
2890,29043,76429,29043,43564
2891,29043,76429,29043,43564
2892,29043,76429,29043,43564
2893,29043,76429,29043,43564
2894,29043,76429,29043,43564
2895,29043,76429,29043,43564
2896,29043,76429,29043,43564
2897,29043,76429,29043,43564
2898,29043,76429,29043,43564
2899,29043,76429,29043,43564
2900,29043,76429,29043,43564
2901,29043,76429,29043,43564
2902,29043,76429,29043,43564
2903,29043,76429,29043,43564
2904,29043,76429,29043,43564
2905,29043,76429,29043,43564
2906,29043,76429,29043,43564
2907,29043,76429,29043,43564
2908,29043,76429,29043,43564
2909,29043,76429,29043,43564
2910,29043,76429,29043,43564
2911,29043,76429,29043,43564
2912,29043,76429,29043,43564
2913,29043,76429,29043,43564
2914,29043,76429,29043,43564
2915,29043,76429,29043,43564
2916,29043,76429,29043,43564
2917,29043,76429,29043,43564
2918,29043,76429,29043,43564
2919,29043,76429,29043,43564
2920,29043,76429,29043,43564
2921,29043,76429,29043,43564
2922,29043,76429,29043,43564
2923,29043,76429,29043,43564
2924,29043,76429,29043,43564
2925,29043,76429,29043,43564
2926,29043,76429,29043,43564
2927,29043,76429,29043,43564
2928,29043,76429,29043,43564
2929,29043,76429,29043,43564
2930,29043,76429,29043,43564
2931,29043,76429,29043,43564
2932,29043,76429,29043,43564
2933,29043,76429,29043,43564
2934,29043,76429,29043,43564
2935,29043,76429,29043,43564
2936,29043,76429,29043,43564
2937,29043,76429,29043,43564
2938,29043,76429,29043,43564
2939,29043,76429,29043,43564
2940,29043,76429,29043,43564
2941,29043,76429,29043,43564
2942,29043,76429,29043,43564
2943,29043,76429,29043,43564
2944,29043,76429,29043,43564
2945,29043,76429,29043,43564
2946,29043,76429,29043,43564
2947,29043,76429,29043,43564
2948,29043,76429,29043,43564
2949,29043,76429,29043,43564
2950,29043,76429,29043,43564
2951,29043,76429,29043,43564
2952,29043,76429,29043,43564
2953,29043,76429,29043,43564
2954,29043,76429,29043,43564
2955,29043,76429,29043,43564
2956,29043,76429,29043,43564
2957,29043,76429,29043,43564
2958,29043,76429,29043,43564
2959,29043,76429,29043,43564
2960,29043,76429,29043,43564
2961,29043,76429,29043,43564
2962,29043,76429,29043,43564
2963,29043,76429,29043,43564
2964,29043,76429,29043,43564
2965,29043,76429,29043,43564
2966,29043,76429,29043,43564
2967,29043,76429,29043,43564
2968,29043,76429,29043,43564
2969,29043,76429,29043,43564
2970,29043,76429,29043,43564
2971,29043,76429,29043,43564
2972,29043,76429,29043,43564
2973,29043,76429,29043,43564
2974,29043,76429,29043,43564
2975,29043,76429,29043,43564
2976,29043,76429,29043,43564
2977,29043,76429,29043,43564
2978,29043,76429,29043,43564
2979,29043,76429,29043,43564
2980,29043,76429,29043,43564
2981,29043,76429,29043,43564
2982,29043,76429,29043,43564
2983,29043,76429,29043,43564
2984,29043,76429,29043,43564
2985,29043,76429,29043,43564
2986,29043,76429,29043,43564
2987,29043,76429,29043,43564
2988,29043,76429,29043,43564
2989,29043,76429,29043,43564
2990,29043,76429,29043,43564
2991,29043,76429,29043,43564
2992,29043,76429,29043,43564
2993,29043,76429,29043,43564
2994,29043,76429,29043,43564
2995,29043,76429,29043,43564
2996,29043,76429,29043,43564
2997,29043,76429,29043,43564
2998,29043,76429,29043,43564
2999,29043,76429,29043,43564
3000,29043,76429,29043,43564
3001,29043,76429,29043,43564
3002,29043,76429,29043,43564
3003,29043,76429,29043,43564
3004,29043,76429,29043,43564
3005,29043,76429,29043,43564
3006,29043,76429,29043,43564
3007,29043,76429,29043,43564
3008,29043,76429,29043,43564
3009,29043,76429,29043,43564
3010,29043,76429,29043,43564
3011,29043,76429,29043,43564
3012,29043,76429,29043,43564
3013,29043,76429,29043,43564
3014,29043,76429,29043,43564
3015,29043,76429,29043,43564
3016,29043,76429,29043,43564
3017,29043,76429,29043,43564
3018,29043,76429,29043,43564
3019,29043,76429,29043,43564
3020,29043,76429,29043,43564
3021,29043,76429,29043,43564
3022,29043,76429,29043,43564
3023,29043,76429,29043,43564
3024,29043,76429,29043,43564
3025,29043,76429,29043,43564
3026,29043,76429,29043,43564
3027,29043,76429,29043,43564
3028,29043,76429,29043,43564
3029,29043,76429,29043,43564
3030,29043,76429,29043,43564
3031,29043,76429,29043,43564
3032,29043,76429,29043,43564
3033,29043,76429,29043,43564
3034,29043,76429,29043,43564
3035,29043,76429,29043,43564
3036,29043,76429,29043,43564
3037,29043,76429,29043,43564
3038,29043,76429,29043,43564
3039,29043,76429,29043,43564
3040,29043,76429,29043,43564
3041,29043,76429,29043,43564
3042,29043,76429,29043,43564
3043,29043,76429,29043,43564
3044,29043,76429,29043,43564
3045,29043,76429,29043,43564
3046,29043,76429,29043,43564
3047,29043,76429,29043,43564
3048,29043,76429,29043,43564
3049,29043,76429,29043,43564
3050,29043,76429,29043,43564
3051,29043,76429,29043,43564
3052,29043,76429,29043,43564
3053,29043,76429,29043,43564
3054,29043,76429,29043,43564
3055,29043,76429,29043,43564
3056,29043,76429,29043,43564
3057,29043,76429,29043,43564
3058,29043,76429,29043,43564
3059,29043,76429,29043,43564
3060,29043,76429,29043,43564
3061,29043,76429,29043,43564
3062,29043,76429,29043,43564
3063,29043,76429,29043,43564
3064,29043,76429,29043,43564
3065,29043,76429,29043,43564
3066,29043,76429,29043,43564
3067,29043,76429,29043,43564
3068,29043,76429,29043,43564
3069,29043,76429,29043,43564
3070,29043,76429,29043,43564
3071,29043,76429,29043,43564
3072,29043,76429,29043,43564
3073,29043,76429,29043,43564
3074,29043,76429,29043,43564
3075,29043,76429,29043,43564
3076,29043,76429,29043,43564
3077,29043,76429,29043,43564
3078,29043,76429,29043,43564
3079,29043,76429,29043,43564
3080,29043,76429,29043,43564
3081,29043,76429,29043,43564
3082,29043,76429,29043,43564
3083,29043,76429,29043,43564
3084,29043,76429,29043,43564
3085,29043,76429,29043,43564
3086,29043,76429,29043,43564
3087,29043,76429,29043,43564
3088,29043,76429,29043,43564
3089,29043,76429,29043,43564
3090,29043,76429,29043,43564
3091,29043,76429,29043,43564
3092,29043,76429,29043,43564
3093,29043,76429,29043,43564
3094,29043,76429,29043,43564
3095,29043,76429,29043,43564
3096,29043,76429,29043,43564
3097,29043,76429,29043,43564
3098,29043,76429,29043,43564
3099,29043,76429,29043,43564
3100,29043,76429,29043,43564
3101,29043,76429,29043,43564
3102,29043,76429,29043,43564
3103,29043,76429,29043,43564
3104,29043,76429,29043,43564
3105,29043,76429,29043,43564
3106,29043,76429,29043,43564
3107,29043,76429,29043,43564
3108,29043,76429,29043,43564
3109,29043,76429,29043,43564
3110,29043,76429,29043,43564
3111,29043,76429,29043,43564
3112,29043,76429,29043,43564
3113,29043,76429,29043,43564
3114,29043,76429,29043,43564
3115,29043,76429,29043,43564
3116,29043,76429,29043,43564
3117,29043,76429,29043,43564
3118,29043,76429,29043,43564
3119,29043,76429,29043,43564
3120,29043,76429,29043,43564
3121,29043,76429,29043,43564
3122,29043,76429,29043,43564
3123,29043,76429,29043,43564
3124,29043,76429,29043,43564
3125,29043,76429,29043,43564
3126,29043,76429,29043,43564
3127,29043,76429,29043,43564
3128,29043,76429,29043,43564
3129,29043,76429,29043,43564
3130,29043,76429,29043,43564
3131,29043,76429,29043,43564
3132,29043,76429,29043,43564
3133,29043,76429,29043,43564
3134,29043,76429,29043,43564
3135,29043,76429,29043,43564
3136,29043,76429,29043,43564
3137,29043,76429,29043,43564
3138,29043,76429,29043,43564
3139,29043,76429,29043,43564
3140,29043,76429,29043,43564
3141,29043,76429,29043,43564
3142,29043,76429,29043,43564
3143,29043,76429,29043,43564
3144,29043,76429,29043,43564
3145,29043,76429,29043,43564
3146,29043,76429,29043,43564
3147,29043,76429,29043,43564
3148,29043,76429,29043,43564
3149,29043,76429,29043,43564
3150,29043,76429,29043,43564
3151,29043,76429,29043,43564
3152,29043,76429,29043,43564
3153,29043,76429,29043,43564
3154,29043,76429,29043,43564
3155,29043,76429,29043,43564
3156,29043,76429,29043,43564
3157,29043,76429,29043,43564
3158,29043,76429,29043,43564
3159,29043,76429,29043,43564
3160,29043,76429,29043,43564
3161,29043,76429,29043,43564
3162,29043,76429,29043,43564
3163,29043,76429,29043,43564
3164,29043,76429,29043,43564
3165,29043,76429,29043,43564
3166,29043,76429,29043,43564
3167,29043,76429,29043,43564
3168,29043,76429,29043,43564
3169,29043,76429,29043,43564
3170,29043,76429,29043,43564
3171,29043,76429,29043,43564
3172,29043,76429,29043,43564
3173,29043,76429,29043,43564
3174,29043,76429,29043,43564
3175,29043,76429,29043,43564
3176,29043,76429,29043,43564
3177,29043,76429,29043,43564
3178,29043,76429,29043,43564
3179,29043,76429,29043,43564
3180,29043,76429,29043,43564
3181,29043,76429,29043,43564
3182,29043,76429,29043,43564
3183,29043,76429,29043,43564
3184,29043,76429,29043,43564
3185,29043,76429,29043,43564
3186,29043,76429,29043,43564
3187,29043,76429,29043,43564
3188,29043,76429,29043,43564
3189,29043,76429,29043,43564
3190,29043,76429,29043,43564
3191,29043,76429,29043,43564
3192,29043,76429,29043,43564
3193,29043,76429,29043,43564
3194,29043,76429,29043,43564
3195,29043,76429,29043,43564
3196,29043,76429,29043,43564
3197,29043,76429,29043,43564
3198,29043,76429,29043,43564
3199,29043,76429,29043,43564
3200,29043,76429,29043,43564
3201,29043,76429,29043,43564
3202,29043,76429,29043,43564
3203,29043,76429,29043,43564
3204,29043,76429,29043,43564
3205,29043,76429,29043,43564
3206,29043,76429,29043,43564
3207,29043,76429,29043,43564
3208,29043,76429,29043,43564
3209,29043,76429,29043,43564
3210,29043,76429,29043,43564
3211,29043,76429,29043,43564
3212,29043,76429,29043,43564
3213,29043,76429,29043,43564
3214,29043,76429,29043,43564
3215,29043,76429,29043,43564
3216,29043,76429,29043,43564
3217,29043,76429,29043,43564
3218,29043,76429,29043,43564
3219,29043,76429,29043,43564
3220,29043,76429,29043,43564
3221,29043,76429,29043,43564
3222,29043,76429,29043,43564
3223,29043,76429,29043,43564
3224,29043,76429,29043,43564
3225,29043,76429,29043,43564
3226,29043,76429,29043,43564
3227,29043,76429,29043,43564
3228,29043,76429,29043,43564
3229,29043,76429,29043,43564
3230,29043,76429,29043,43564
3231,29043,76429,29043,43564
3232,29043,76429,29043,43564
3233,29043,76429,29043,43564
3234,29043,76429,29043,43564
3235,29043,76429,29043,43564
3236,29043,76429,29043,43564
3237,29043,76429,29043,43564
3238,29043,76429,29043,43564
3239,29043,76429,29043,43564
3240,29043,76429,29043,43564
3241,29043,76429,29043,43564
3242,29043,76429,29043,43564
3243,29043,76429,29043,43564
3244,29043,76429,29043,43564
3245,29043,76429,29043,43564
3246,29043,76429,29043,43564
3247,29043,76429,29043,43564
3248,29043,76429,29043,43564
3249,29043,76429,29043,43564
3250,29043,76429,29043,43564
3251,29043,76429,29043,43564
3252,29043,76429,29043,43564
3253,29043,76429,29043,43564
3254,29043,76429,29043,43564
3255,29043,76429,29043,43564
3256,29043,76429,29043,43564
3257,29043,76429,29043,43564
3258,29043,76429,29043,43564
3259,29043,76429,29043,43564
3260,29043,76429,29043,43564
3261,29043,76429,29043,43564
3262,29043,76429,29043,43564
3263,29043,76429,29043,43564
3264,29043,76429,29043,43564
3265,29043,76429,29043,43564
3266,29043,76429,29043,43564
3267,29043,76429,29043,43564
3268,29043,76429,29043,43564
3269,29043,76429,29043,43564
3270,29043,76429,29043,43564
3271,29043,76429,29043,43564
3272,29043,76429,29043,43564
3273,29043,76429,29043,43564
3274,29043,76429,29043,43564
3275,29043,76429,29043,43564
3276,29043,76429,29043,43564
3277,29043,76429,29043,43564
3278,29043,76429,29043,43564
3279,29043,76429,29043,43564
3280,29043,76429,29043,43564
3281,29043,76429,29043,43564
3282,29043,76429,29043,43564
3283,29043,76429,29043,43564
3284,29043,76429,29043,43564
3285,29043,76429,29043,43564
3286,29043,76429,29043,43564
3287,29043,76429,29043,43564
3288,29043,76429,29043,43564
3289,29043,76429,29043,43564
3290,29043,76429,29043,43564
3291,29043,76429,29043,43564
3292,29043,76429,29043,43564
3293,29043,76429,29043,43564
3294,29043,76429,29043,43564
3295,29043,76429,29043,43564
3296,29043,76429,29043,43564
3297,29043,76429,29043,43564
3298,29043,76429,29043,43564
3299,29043,76429,29043,43564
3300,29043,76429,29043,43564
3301,29043,76429,29043,43564
3302,29043,76429,29043,43564
3303,29043,76429,29043,43564
3304,29043,76429,29043,43564
3305,29043,76429,29043,43564
3306,29043,76429,29043,43564
3307,29043,76429,29043,43564
3308,29043,76429,29043,43564
3309,29043,76429,29043,43564
3310,29043,76429,29043,43564
3311,29043,76429,29043,43564
3312,29043,76429,29043,43564
3313,29043,76429,29043,43564
3314,29043,76429,29043,43564
3315,29043,76429,29043,43564
3316,29043,76429,29043,43564
3317,29043,76429,29043,43564
3318,29043,76429,29043,43564
3319,29043,76429,29043,43564
3320,29043,76429,29043,43564
3321,29043,76429,29043,43564
3322,29043,76429,29043,43564
3323,29043,76429,29043,43564
3324,29043,76429,29043,43564
3325,29043,76429,29043,43564
3326,29043,76429,29043,43564
3327,29043,76429,29043,43564
3328,29043,76429,29043,43564
3329,29043,76429,29043,43564
3330,29043,76429,29043,43564
3331,29043,76429,29043,43564
3332,29043,76429,29043,43564
3333,29043,76429,29043,43564
3334,29043,76429,29043,43564
3335,29043,76429,29043,43564
3336,29043,76429,29043,43564
3337,29043,76429,29043,43564
3338,29043,76429,29043,43564
