County Name,Employed,Total,Manufacturing,Retail,Pro,Public,Service
611,36703,74749,7063,4231,1692,9699,2740
612,36703,74749,7063,4231,1692,9699,2740
613,36703,74749,7063,4231,1692,9699,2740
614,36703,74749,7063,4231,1692,9699,2740
615,36703,74749,7063,4231,1692,9699,2740
616,36703,74749,7063,4231,1692,9699,2740
617,36703,74749,7063,4231,1692,9699,2740
618,36703,74749,7063,4231,1692,9699,2740
619,36703,74749,7063,4231,1692,9699,2740
620,36703,74749,7063,4231,1692,9699,2740
621,36703,74749,7063,4231,1692,9699,2740
622,36703,74749,7063,4231,1692,9699,2740
623,36703,74749,7063,4231,1692,9699,2740
624,36703,74749,7063,4231,1692,9699,2740
625,36703,74749,7063,4231,1692,9699,2740
626,36703,74749,7063,4231,1692,9699,2740
627,36703,74749,7063,4231,1692,9699,2740
628,36703,74749,7063,4231,1692,9699,2740
629,36703,74749,7063,4231,1692,9699,2740
630,36703,74749,7063,4231,1692,9699,2740
631,36703,74749,7063,4231,1692,9699,2740
632,36703,74749,7063,4231,1692,9699,2740
633,36703,74749,7063,4231,1692,9699,2740
634,36703,74749,7063,4231,1692,9699,2740
635,36703,74749,7063,4231,1692,9699,2740
636,36703,74749,7063,4231,1692,9699,2740
637,36703,74749,7063,4231,1692,9699,2740
638,36703,74749,7063,4231,1692,9699,2740
639,36703,74749,7063,4231,1692,9699,2740
640,36703,74749,7063,4231,1692,9699,2740
641,36703,74749,7063,4231,1692,9699,2740
642,36703,74749,7063,4231,1692,9699,2740
643,36703,74749,7063,4231,1692,9699,2740
644,36703,74749,7063,4231,1692,9699,2740
645,36703,74749,7063,4231,1692,9699,2740
646,36703,74749,7063,4231,1692,9699,2740
647,36703,74749,7063,4231,1692,9699,2740
648,36703,74749,7063,4231,1692,9699,2740
649,36703,74749,7063,4231,1692,9699,2740
650,36703,74749,7063,4231,1692,9699,2740
651,36703,74749,7063,4231,1692,9699,2740
652,36703,74749,7063,4231,1692,9699,2740
653,36703,74749,7063,4231,1692,9699,2740
654,36703,74749,7063,4231,1692,9699,2740
655,36703,74749,7063,4231,1692,9699,2740
656,36703,74749,7063,4231,1692,9699,2740
657,36703,74749,7063,4231,1692,9699,2740
658,36703,74749,7063,4231,1692,9699,2740
659,36703,74749,7063,4231,1692,9699,2740
660,36703,74749,7063,4231,1692,9699,2740
661,36703,74749,7063,4231,1692,9699,2740
662,36703,74749,7063,4231,1692,9699,2740
663,36703,74749,7063,4231,1692,9699,2740
664,36703,74749,7063,4231,1692,9699,2740
665,36703,74749,7063,4231,1692,9699,2740
666,36703,74749,7063,4231,1692,9699,2740
667,36703,74749,7063,4231,1692,9699,2740
668,36703,74749,7063,4231,1692,9699,2740
669,36703,74749,7063,4231,1692,9699,2740
670,36703,74749,7063,4231,1692,9699,2740
671,36703,74749,7063,4231,1692,9699,2740
672,36703,74749,7063,4231,1692,9699,2740
673,36703,74749,7063,4231,1692,9699,2740
674,36703,74749,7063,4231,1692,9699,2740
675,36703,74749,7063,4231,1692,9699,2740
676,36703,74749,7063,4231,1692,9699,2740
677,36703,74749,7063,4231,1692,9699,2740
678,36703,74749,7063,4231,1692,9699,2740
679,36703,74749,7063,4231,1692,9699,2740
680,36703,74749,7063,4231,1692,9699,2740
681,36703,74749,7063,4231,1692,9699,2740
682,36703,74749,7063,4231,1692,9699,2740
683,36703,74749,7063,4231,1692,9699,2740
684,36703,74749,7063,4231,1692,9699,2740
685,36703,74749,7063,4231,1692,9699,2740
686,36703,74749,7063,4231,1692,9699,2740
687,36703,74749,7063,4231,1692,9699,2740
688,36703,74749,7063,4231,1692,9699,2740
689,36703,74749,7063,4231,1692,9699,2740
690,36703,74749,7063,4231,1692,9699,2740
691,36703,74749,7063,4231,1692,9699,2740
692,36703,74749,7063,4231,1692,9699,2740
693,36703,74749,7063,4231,1692,9699,2740
694,36703,74749,7063,4231,1692,9699,2740
695,36703,74749,7063,4231,1692,9699,2740
696,36703,74749,7063,4231,1692,9699,2740
697,36703,74749,7063,4231,1692,9699,2740
698,36703,74749,7063,4231,1692,9699,2740
699,36703,74749,7063,4231,1692,9699,2740
700,36703,74749,7063,4231,1692,9699,2740
701,36703,74749,7063,4231,1692,9699,2740
702,36703,74749,7063,4231,1692,9699,2740
703,36703,74749,7063,4231,1692,9699,2740
704,36703,74749,7063,4231,1692,9699,2740
705,36703,74749,7063,4231,1692,9699,2740
706,36703,74749,7063,4231,1692,9699,2740
707,36703,74749,7063,4231,1692,9699,2740
708,36703,74749,7063,4231,1692,9699,2740
709,36703,74749,7063,4231,1692,9699,2740
710,36703,74749,7063,4231,1692,9699,2740
711,36703,74749,7063,4231,1692,9699,2740
712,36703,74749,7063,4231,1692,9699,2740
713,36703,74749,7063,4231,1692,9699,2740
714,36703,74749,7063,4231,1692,9699,2740
715,36703,74749,7063,4231,1692,9699,2740
716,36703,74749,7063,4231,1692,9699,2740
717,36703,74749,7063,4231,1692,9699,2740
718,36703,74749,7063,4231,1692,9699,2740
719,36703,74749,7063,4231,1692,9699,2740
720,36703,74749,7063,4231,1692,9699,2740
721,36703,74749,7063,4231,1692,9699,2740
722,36703,74749,7063,4231,1692,9699,2740
723,36703,74749,7063,4231,1692,9699,2740
724,36703,74749,7063,4231,1692,9699,2740
725,36703,74749,7063,4231,1692,9699,2740
726,36703,74749,7063,4231,1692,9699,2740
727,36703,74749,7063,4231,1692,9699,2740
728,36703,74749,7063,4231,1692,9699,2740
729,36703,74749,7063,4231,1692,9699,2740
730,36703,74749,7063,4231,1692,9699,2740
731,36703,74749,7063,4231,1692,9699,2740
732,36703,74749,7063,4231,1692,9699,2740
733,36703,74749,7063,4231,1692,9699,2740
734,36703,74749,7063,4231,1692,9699,2740
735,36703,74749,7063,4231,1692,9699,2740
736,36703,74749,7063,4231,1692,9699,2740
737,36703,74749,7063,4231,1692,9699,2740
738,36703,74749,7063,4231,1692,9699,2740
739,36703,74749,7063,4231,1692,9699,2740
740,36703,74749,7063,4231,1692,9699,2740
741,36703,74749,7063,4231,1692,9699,2740
742,36703,74749,7063,4231,1692,9699,2740
743,36703,74749,7063,4231,1692,9699,2740
744,36703,74749,7063,4231,1692,9699,2740
745,36703,74749,7063,4231,1692,9699,2740
746,36703,74749,7063,4231,1692,9699,2740
747,36703,74749,7063,4231,1692,9699,2740
748,36703,74749,7063,4231,1692,9699,2740
749,36703,74749,7063,4231,1692,9699,2740
750,36703,74749,7063,4231,1692,9699,2740
751,36703,74749,7063,4231,1692,9699,2740
752,36703,74749,7063,4231,1692,9699,2740
753,36703,74749,7063,4231,1692,9699,2740
754,36703,74749,7063,4231,1692,9699,2740
755,36703,74749,7063,4231,1692,9699,2740
756,36703,74749,7063,4231,1692,9699,2740
757,36703,74749,7063,4231,1692,9699,2740
758,36703,74749,7063,4231,1692,9699,2740
759,36703,74749,7063,4231,1692,9699,2740
760,36703,74749,7063,4231,1692,9699,2740
761,36703,74749,7063,4231,1692,9699,2740
762,36703,74749,7063,4231,1692,9699,2740
763,36703,74749,7063,4231,1692,9699,2740
764,36703,74749,7063,4231,1692,9699,2740
765,36703,74749,7063,4231,1692,9699,2740
766,36703,74749,7063,4231,1692,9699,2740
767,36703,74749,7063,4231,1692,9699,2740
768,36703,74749,7063,4231,1692,9699,2740
769,36703,74749,7063,4231,1692,9699,2740
770,36703,74749,7063,4231,1692,9699,2740
771,36703,74749,7063,4231,1692,9699,2740
772,36703,74749,7063,4231,1692,9699,2740
773,36703,74749,7063,4231,1692,9699,2740
774,36703,74749,7063,4231,1692,9699,2740
775,36703,74749,7063,4231,1692,9699,2740
776,36703,74749,7063,4231,1692,9699,2740
777,36703,74749,7063,4231,1692,9699,2740
778,36703,74749,7063,4231,1692,9699,2740
779,36703,74749,7063,4231,1692,9699,2740
780,36703,74749,7063,4231,1692,9699,2740
781,36703,74749,7063,4231,1692,9699,2740
782,36703,74749,7063,4231,1692,9699,2740
783,36703,74749,7063,4231,1692,9699,2740
784,36703,74749,7063,4231,1692,9699,2740
785,36703,74749,7063,4231,1692,9699,2740
786,36703,74749,7063,4231,1692,9699,2740
787,36703,74749,7063,4231,1692,9699,2740
788,36703,74749,7063,4231,1692,9699,2740
789,36703,74749,7063,4231,1692,9699,2740
790,36703,74749,7063,4231,1692,9699,2740
791,36703,74749,7063,4231,1692,9699,2740
792,36703,74749,7063,4231,1692,9699,2740
793,36703,74749,7063,4231,1692,9699,2740
794,36703,74749,7063,4231,1692,9699,2740
795,36703,74749,7063,4231,1692,9699,2740
796,36703,74749,7063,4231,1692,9699,2740
797,36703,74749,7063,4231,1692,9699,2740
798,36703,74749,7063,4231,1692,9699,2740
799,36703,74749,7063,4231,1692,9699,2740
800,36703,74749,7063,4231,1692,9699,2740
801,36703,74749,7063,4231,1692,9699,2740
802,36703,74749,7063,4231,1692,9699,2740
803,36703,74749,7063,4231,1692,9699,2740
804,36703,74749,7063,4231,1692,9699,2740
805,36703,74749,7063,4231,1692,9699,2740
806,36703,74749,7063,4231,1692,9699,2740
807,36703,74749,7063,4231,1692,9699,2740
808,36703,74749,7063,4231,1692,9699,2740
809,36703,74749,7063,4231,1692,9699,2740
810,36703,74749,7063,4231,1692,9699,2740
811,36703,74749,7063,4231,1692,9699,2740
812,36703,74749,7063,4231,1692,9699,2740
813,36703,74749,7063,4231,1692,9699,2740
814,36703,74749,7063,4231,1692,9699,2740
815,36703,74749,7063,4231,1692,9699,2740
816,36703,74749,7063,4231,1692,9699,2740
817,36703,74749,7063,4231,1692,9699,2740
818,36703,74749,7063,4231,1692,9699,2740
819,36703,74749,7063,4231,1692,9699,2740
820,36703,74749,7063,4231,1692,9699,2740
821,36703,74749,7063,4231,1692,9699,2740
822,36703,74749,7063,4231,1692,9699,2740
823,36703,74749,7063,4231,1692,9699,2740
824,36703,74749,7063,4231,1692,9699,2740
825,36703,74749,7063,4231,1692,9699,2740
826,36703,74749,7063,4231,1692,9699,2740
827,36703,74749,7063,4231,1692,9699,2740
828,36703,74749,7063,4231,1692,9699,2740
829,36703,74749,7063,4231,1692,9699,2740
830,36703,74749,7063,4231,1692,9699,2740
831,36703,74749,7063,4231,1692,9699,2740
832,36703,74749,7063,4231,1692,9699,2740
833,36703,74749,7063,4231,1692,9699,2740
834,36703,74749,7063,4231,1692,9699,2740
835,36703,74749,7063,4231,1692,9699,2740
836,36703,74749,7063,4231,1692,9699,2740
837,36703,74749,7063,4231,1692,9699,2740
838,36703,74749,7063,4231,1692,9699,2740
839,36703,74749,7063,4231,1692,9699,2740
840,36703,74749,7063,4231,1692,9699,2740
841,36703,74749,7063,4231,1692,9699,2740
842,36703,74749,7063,4231,1692,9699,2740
843,36703,74749,7063,4231,1692,9699,2740
844,36703,74749,7063,4231,1692,9699,2740
845,36703,74749,7063,4231,1692,9699,2740
846,36703,74749,7063,4231,1692,9699,2740
847,36703,74749,7063,4231,1692,9699,2740
848,36703,74749,7063,4231,1692,9699,2740
849,36703,74749,7063,4231,1692,9699,2740
850,36703,74749,7063,4231,1692,9699,2740
851,36703,74749,7063,4231,1692,9699,2740
852,36703,74749,7063,4231,1692,9699,2740
853,36703,74749,7063,4231,1692,9699,2740
854,36703,74749,7063,4231,1692,9699,2740
855,36703,74749,7063,4231,1692,9699,2740
856,36703,74749,7063,4231,1692,9699,2740
857,36703,74749,7063,4231,1692,9699,2740
858,36703,74749,7063,4231,1692,9699,2740
859,36703,74749,7063,4231,1692,9699,2740
860,36703,74749,7063,4231,1692,9699,2740
861,36703,74749,7063,4231,1692,9699,2740
862,36703,74749,7063,4231,1692,9699,2740
863,36703,74749,7063,4231,1692,9699,2740
864,36703,74749,7063,4231,1692,9699,2740
865,36703,74749,7063,4231,1692,9699,2740
866,36703,74749,7063,4231,1692,9699,2740
867,36703,74749,7063,4231,1692,9699,2740
868,36703,74749,7063,4231,1692,9699,2740
869,36703,74749,7063,4231,1692,9699,2740
870,36703,74749,7063,4231,1692,9699,2740
871,36703,74749,7063,4231,1692,9699,2740
872,36703,74749,7063,4231,1692,9699,2740
873,36703,74749,7063,4231,1692,9699,2740
874,36703,74749,7063,4231,1692,9699,2740
875,36703,74749,7063,4231,1692,9699,2740
876,36703,74749,7063,4231,1692,9699,2740
877,36703,74749,7063,4231,1692,9699,2740
878,36703,74749,7063,4231,1692,9699,2740
879,36703,74749,7063,4231,1692,9699,2740
880,36703,74749,7063,4231,1692,9699,2740
881,36703,74749,7063,4231,1692,9699,2740
882,36703,74749,7063,4231,1692,9699,2740
883,36703,74749,7063,4231,1692,9699,2740
884,36703,74749,7063,4231,1692,9699,2740
885,36703,74749,7063,4231,1692,9699,2740
886,36703,74749,7063,4231,1692,9699,2740
887,36703,74749,7063,4231,1692,9699,2740
888,36703,74749,7063,4231,1692,9699,2740
889,36703,74749,7063,4231,1692,9699,2740
890,36703,74749,7063,4231,1692,9699,2740
891,36703,74749,7063,4231,1692,9699,2740
892,36703,74749,7063,4231,1692,9699,2740
893,36703,74749,7063,4231,1692,9699,2740
894,36703,74749,7063,4231,1692,9699,2740
895,36703,74749,7063,4231,1692,9699,2740
896,36703,74749,7063,4231,1692,9699,2740
897,36703,74749,7063,4231,1692,9699,2740
898,36703,74749,7063,4231,1692,9699,2740
899,36703,74749,7063,4231,1692,9699,2740
900,36703,74749,7063,4231,1692,9699,2740
901,36703,74749,7063,4231,1692,9699,2740
902,36703,74749,7063,4231,1692,9699,2740
903,36703,74749,7063,4231,1692,9699,2740
904,36703,74749,7063,4231,1692,9699,2740
905,36703,74749,7063,4231,1692,9699,2740
906,36703,74749,7063,4231,1692,9699,2740
907,36703,74749,7063,4231,1692,9699,2740
908,36703,74749,7063,4231,1692,9699,2740
909,36703,74749,7063,4231,1692,9699,2740
910,36703,74749,7063,4231,1692,9699,2740
911,36703,74749,7063,4231,1692,9699,2740
912,36703,74749,7063,4231,1692,9699,2740
913,36703,74749,7063,4231,1692,9699,2740
914,36703,74749,7063,4231,1692,9699,2740
915,36703,74749,7063,4231,1692,9699,2740
916,36703,74749,7063,4231,1692,9699,2740
917,36703,74749,7063,4231,1692,9699,2740
918,36703,74749,7063,4231,1692,9699,2740
919,36703,74749,7063,4231,1692,9699,2740
920,36703,74749,7063,4231,1692,9699,2740
921,36703,74749,7063,4231,1692,9699,2740
922,36703,74749,7063,4231,1692,9699,2740
923,36703,74749,7063,4231,1692,9699,2740
924,36703,74749,7063,4231,1692,9699,2740
925,36703,74749,7063,4231,1692,9699,2740
926,36703,74749,7063,4231,1692,9699,2740
927,36703,74749,7063,4231,1692,9699,2740
928,36703,74749,7063,4231,1692,9699,2740
929,36703,74749,7063,4231,1692,9699,2740
930,36703,74749,7063,4231,1692,9699,2740
931,36703,74749,7063,4231,1692,9699,2740
932,36703,74749,7063,4231,1692,9699,2740
933,36703,74749,7063,4231,1692,9699,2740
934,36703,74749,7063,4231,1692,9699,2740
935,36703,74749,7063,4231,1692,9699,2740
936,36703,74749,7063,4231,1692,9699,2740
937,36703,74749,7063,4231,1692,9699,2740
938,36703,74749,7063,4231,1692,9699,2740
939,36703,74749,7063,4231,1692,9699,2740
940,36703,74749,7063,4231,1692,9699,2740
941,36703,74749,7063,4231,1692,9699,2740
942,36703,74749,7063,4231,1692,9699,2740
943,36703,74749,7063,4231,1692,9699,2740
944,36703,74749,7063,4231,1692,9699,2740
945,36703,74749,7063,4231,1692,9699,2740
946,36703,74749,7063,4231,1692,9699,2740
947,36703,74749,7063,4231,1692,9699,2740
948,36703,74749,7063,4231,1692,9699,2740
949,36703,74749,7063,4231,1692,9699,2740
950,36703,74749,7063,4231,1692,9699,2740
951,36703,74749,7063,4231,1692,9699,2740
952,36703,74749,7063,4231,1692,9699,2740
953,36703,74749,7063,4231,1692,9699,2740
954,36703,74749,7063,4231,1692,9699,2740
955,36703,74749,7063,4231,1692,9699,2740
956,36703,74749,7063,4231,1692,9699,2740
957,36703,74749,7063,4231,1692,9699,2740
958,36703,74749,7063,4231,1692,9699,2740
959,36703,74749,7063,4231,1692,9699,2740
960,36703,74749,7063,4231,1692,9699,2740
961,36703,74749,7063,4231,1692,9699,2740
962,36703,74749,7063,4231,1692,9699,2740
963,36703,74749,7063,4231,1692,9699,2740
964,36703,74749,7063,4231,1692,9699,2740
965,36703,74749,7063,4231,1692,9699,2740
966,36703,74749,7063,4231,1692,9699,2740
967,36703,74749,7063,4231,1692,9699,2740
968,36703,74749,7063,4231,1692,9699,2740
969,36703,74749,7063,4231,1692,9699,2740
970,36703,74749,7063,4231,1692,9699,2740
971,36703,74749,7063,4231,1692,9699,2740
972,36703,74749,7063,4231,1692,9699,2740
973,36703,74749,7063,4231,1692,9699,2740
974,36703,74749,7063,4231,1692,9699,2740
975,36703,74749,7063,4231,1692,9699,2740
976,36703,74749,7063,4231,1692,9699,2740
977,36703,74749,7063,4231,1692,9699,2740
978,36703,74749,7063,4231,1692,9699,2740
979,36703,74749,7063,4231,1692,9699,2740
980,36703,74749,7063,4231,1692,9699,2740
981,36703,74749,7063,4231,1692,9699,2740
982,36703,74749,7063,4231,1692,9699,2740
983,36703,74749,7063,4231,1692,9699,2740
984,36703,74749,7063,4231,1692,9699,2740
985,36703,74749,7063,4231,1692,9699,2740
986,36703,74749,7063,4231,1692,9699,2740
987,36703,74749,7063,4231,1692,9699,2740
988,36703,74749,7063,4231,1692,9699,2740
989,36703,74749,7063,4231,1692,9699,2740
990,36703,74749,7063,4231,1692,9699,2740
991,36703,74749,7063,4231,1692,9699,2740
992,36703,74749,7063,4231,1692,9699,2740
993,36703,74749,7063,4231,1692,9699,2740
994,36703,74749,7063,4231,1692,9699,2740
995,36703,74749,7063,4231,1692,9699,2740
996,36703,74749,7063,4231,1692,9699,2740
997,36703,74749,7063,4231,1692,9699,2740
998,36703,74749,7063,4231,1692,9699,2740
999,36703,74749,7063,4231,1692,9699,2740
1000,36703,74749,7063,4231,1692,9699,2740
1001,36703,74749,7063,4231,1692,9699,2740
1002,36703,74749,7063,4231,1692,9699,2740
1003,36703,74749,7063,4231,1692,9699,2740
1004,36703,74749,7063,4231,1692,9699,2740
1005,36703,74749,7063,4231,1692,9699,2740
1006,36703,74749,7063,4231,1692,9699,2740
1007,36703,74749,7063,4231,1692,9699,2740
1008,36703,74749,7063,4231,1692,9699,2740
1009,36703,74749,7063,4231,1692,9699,2740
1010,36703,74749,7063,4231,1692,9699,2740
1011,36703,74749,7063,4231,1692,9699,2740
1012,36703,74749,7063,4231,1692,9699,2740
1013,36703,74749,7063,4231,1692,9699,2740
1014,36703,74749,7063,4231,1692,9699,2740
1015,36703,74749,7063,4231,1692,9699,2740
1016,36703,74749,7063,4231,1692,9699,2740
1017,36703,74749,7063,4231,1692,9699,2740
1018,36703,74749,7063,4231,1692,9699,2740
1019,36703,74749,7063,4231,1692,9699,2740
1020,36703,74749,7063,4231,1692,9699,2740
1021,36703,74749,7063,4231,1692,9699,2740
1022,36703,74749,7063,4231,1692,9699,2740
1023,36703,74749,7063,4231,1692,9699,2740
1024,36703,74749,7063,4231,1692,9699,2740
1025,36703,74749,7063,4231,1692,9699,2740
1026,36703,74749,7063,4231,1692,9699,2740
1027,36703,74749,7063,4231,1692,9699,2740
1028,36703,74749,7063,4231,1692,9699,2740
1029,36703,74749,7063,4231,1692,9699,2740
1030,36703,74749,7063,4231,1692,9699,2740
1031,36703,74749,7063,4231,1692,9699,2740
1032,36703,74749,7063,4231,1692,9699,2740
1033,36703,74749,7063,4231,1692,9699,2740
1034,36703,74749,7063,4231,1692,9699,2740
1035,36703,74749,7063,4231,1692,9699,2740
1036,36703,74749,7063,4231,1692,9699,2740
1037,36703,74749,7063,4231,1692,9699,2740
1038,36703,74749,7063,4231,1692,9699,2740
1039,36703,74749,7063,4231,1692,9699,2740
1040,36703,74749,7063,4231,1692,9699,2740
1041,36703,74749,7063,4231,1692,9699,2740
1042,36703,74749,7063,4231,1692,9699,2740
1043,36703,74749,7063,4231,1692,9699,2740
1044,36703,74749,7063,4231,1692,9699,2740
1045,36703,74749,7063,4231,1692,9699,2740
1046,36703,74749,7063,4231,1692,9699,2740
1047,36703,74749,7063,4231,1692,9699,2740
1048,36703,74749,7063,4231,1692,9699,2740
1049,36703,74749,7063,4231,1692,9699,2740
1050,36703,74749,7063,4231,1692,9699,2740
1051,36703,74749,7063,4231,1692,9699,2740
1052,36703,74749,7063,4231,1692,9699,2740
1053,36703,74749,7063,4231,1692,9699,2740
1054,36703,74749,7063,4231,1692,9699,2740
1055,36703,74749,7063,4231,1692,9699,2740
1056,36703,74749,7063,4231,1692,9699,2740
1057,36703,74749,7063,4231,1692,9699,2740
1058,36703,74749,7063,4231,1692,9699,2740
1059,36703,74749,7063,4231,1692,9699,2740
1060,36703,74749,7063,4231,1692,9699,2740
1061,36703,74749,7063,4231,1692,9699,2740
1062,36703,74749,7063,4231,1692,9699,2740
1063,36703,74749,7063,4231,1692,9699,2740
1064,36703,74749,7063,4231,1692,9699,2740
1065,36703,74749,7063,4231,1692,9699,2740
1066,36703,74749,7063,4231,1692,9699,2740
1067,36703,74749,7063,4231,1692,9699,2740
1068,36703,74749,7063,4231,1692,9699,2740
1069,36703,74749,7063,4231,1692,9699,2740
1070,36703,74749,7063,4231,1692,9699,2740
1071,36703,74749,7063,4231,1692,9699,2740
1072,36703,74749,7063,4231,1692,9699,2740
1073,36703,74749,7063,4231,1692,9699,2740
1074,36703,74749,7063,4231,1692,9699,2740
1075,36703,74749,7063,4231,1692,9699,2740
1076,36703,74749,7063,4231,1692,9699,2740
1077,36703,74749,7063,4231,1692,9699,2740
1078,36703,74749,7063,4231,1692,9699,2740
1079,36703,74749,7063,4231,1692,9699,2740
1080,36703,74749,7063,4231,1692,9699,2740
1081,36703,74749,7063,4231,1692,9699,2740
1082,36703,74749,7063,4231,1692,9699,2740
1083,36703,74749,7063,4231,1692,9699,2740
1084,36703,74749,7063,4231,1692,9699,2740
1085,36703,74749,7063,4231,1692,9699,2740
1086,36703,74749,7063,4231,1692,9699,2740
1087,36703,74749,7063,4231,1692,9699,2740
1088,36703,74749,7063,4231,1692,9699,2740
1089,36703,74749,7063,4231,1692,9699,2740
1090,36703,74749,7063,4231,1692,9699,2740
1091,36703,74749,7063,4231,1692,9699,2740
1092,36703,74749,7063,4231,1692,9699,2740
1093,36703,74749,7063,4231,1692,9699,2740
1094,36703,74749,7063,4231,1692,9699,2740
1095,36703,74749,7063,4231,1692,9699,2740
1096,36703,74749,7063,4231,1692,9699,2740
1097,36703,74749,7063,4231,1692,9699,2740
1098,36703,74749,7063,4231,1692,9699,2740
